X,Y,OBJECTID,BUSLIC_LOCATION_ID,DEA_FACILITY_OWNER,DEA_FACILITY_NAME,DEA_BUSINESS_CONTACT,DEA_BUSINESS_PHONE,DEA_FACILITY_ADDRESS,DEA_STALLS,FAC_NAME,HRS_MONFRI,HRS_SAT,HRS_SUN,FAC_TYPE,RTE_1HR,RTE_2HR,RTE_3HR,RTE_ALLDAY,DISABLED,OP_NAME,OP_PHONE,OP_PHONE2,OP_WEB,PAYMENT_TYPE,OTHER,WEBNAME,REGIONID,SIGNID
-122.342846831794,47.6310129606711,13520,744211,,DIAMOND PARKING #A705,JONATHAN DIAMOND,2062843100           ,"1319 DEXTER AVE N, SEATTLE, WA 98109",30,DIAMOND PARKING #A705,,,,,,,,,,,,,,,N,,,
-122.339595018651,47.6300011288808,13521,618335,,REPUBLIC PARKING 30 556 AGC BUILDING,GARY BECK,2067834144           ,"1200 WESTLAKE AVE N, SEATTLE, WA 98109",339,REPUBLIC PARKING 30 556 AGC BUILDING,,,,,,,,,,,,,,,N,,,
-122.34308561212,47.6295056424963,13522,738299,,A692,JONATHAN DIAMOND,2062843100           ,"1114 AURORA AVE N, SEATTLE, WA 98109",25,A692,,,,,,,,,,,,,,,N,,,
-122.342123337705,47.6281705933308,13523,614869,,IMPARK  57,EDWARD DANYLUK,2063811789           ,"1000 DEXTER AVE N, SEATTLE, WA 98109",576,IMPARK  57,,,,,,,,,,,,,,,N,,,
-122.340448917875,47.6278150358993,13524,725091,,DIAMOND PARKING LOT A663,JONATHAN DIAMOND,2062843100           ,"925 WESTLAKE AVE N, SEATTLE, WA 98109",40,DIAMOND PARKING LOT A663,,,,,,,,,,,,,,,N,,,
-122.342638091585,47.6273601858542,13525,739720,,DIAMOND PARKING A699,JONATHAN DIAMOND,2062843100           ,"905 DEXTER AVE N, SEATTLE, WA 98109",33,DIAMOND PARKING A699,,,,,,,,,,,,,,,N,,,
-122.334994306612,47.6267324420592,13526,731953,,DIAMOND PARKING INC 0602,BOB TURLEY,2062843100           ,"809 FAIRVIEW AVE N, SEATTLE, WA 98109",174,DIAMOND PARKING INC 0602,,,,,,,,,,,,,,,N,,,
-122.343219938784,47.6260904887869,13527,727114,,DIAMOND PARKING SERVICES A665,JONATHAN DIAMOND,2062843100           ,"712 AURORA AVE N, SEATTLE, WA 98109",19,DIAMOND PARKING SERVICES A665,,,,,,,,,,,,,,,N,,,
-122.341403346912,47.629082784574,13528,735389,,DIAMOND PARKING 0228,BOB TURLEY,2064367204           ,"1101 WESTLAKE AVE N, SEATTLE, WA 98109",103,DIAMOND PARKING 0228,,,,,,,,,,,,,,,N,,,
-122.340131719052,47.6255719819844,13529,693812,,DIAMOND PARKING  A484,JONATHAN DIAMOND,2062843100           ,"701 9TH AVE N, SEATTLE, WA 98109",41,DIAMOND PARKING  A484,,,,,,,,,,,,,,,N,,,
-122.344561750984,47.6251904441329,13530,625125,,DIAMOND PARKING  A289,JONATHAN DIAMOND,2062843100           ,"601 ROY ST, SEATTLE, WA 98109",52,DIAMOND PARKING  A289,,,,,,,,,,,,,,,N,,,
-122.32534641388,47.6320680631803,13531,76117,,REPUBLIC PARKING  138,GARY BECK,2067834144           ,"219 E GALER ST, SEATTLE, WA 98102",134,REPUBLIC PARKING  138,,,,,,,,,,,,,,,N,,,
-122.331728638522,47.629019508238,13532,595336,,DIAMOND  A874,JONATHAN DIAMOND,2062843100           ,"1001 FAIRVIEW AVE N, SEATTLE, WA 98109",88,DIAMOND  A874,,,,,,,,,,,,,,,N,,,
-122.333838169719,47.6277421338999,13533,731906,,DIAMOND PARKING INC 0601,BOB TURLEY,2062643100           ,"901 FAIRVIEW AVE N, SEATTLE, WA 98109",175,DIAMOND PARKING INC 0601,,,,,,,,,,,,,,,N,,,
-122.322037886695,47.6271531416019,13534,573094,,DIAMOND PARKING  A834,JONATHAN DIAMOND,2062846303           ,"800 E ALOHA ST, SEATTLE, WA 98102",40,DIAMOND PARKING  A834,,,,,,,,,,,,,,,N,,,
-122.300351302225,47.6671365083717,13535,727117,,DIAMOND PARKING SERVICES WX25,JONATHAN DIAMOND,2062843100           ,"5116 25TH AVE NE, SEATTLE, WA 98105",17,DIAMOND PARKING SERVICES WX25,,,,,,,,,,,,,,,N,,,
-122.356191475734,47.6250635414668,13536,593920,,DIAMOND  A228,JONATHAN DIAMOND,2062843100           ,"10 MERCER ST, SEATTLE, WA 98109",7,DIAMOND  A228,,,,,,,,,,,,,,,N,,,
-122.35965305121,47.624974417858,13537,76116,,REPUBLIC PARKING 133 QUEEN ANNE SQUARE,GARY BECK,2067834144           ,"200 W MERCER ST, SEATTLE, WA 98119",278,REPUBLIC PARKING 133 QUEEN ANNE SQUARE,,,,,,,,,,,,,,,N,,,
-122.355809145694,47.6248546993171,13538,582911,,UNITED PARKING  4513,JONATHAN DIAMOND,2062846303           ,"14 MERCER ST, SEATTLE, WA 98109",61,UNITED PARKING  4513,,,,,,,,,,,,,,,N,,,
-122.355809145694,47.6248546993171,13539,584186,,DIAMOND PARKING  A387,JONATHAN DIAMOND,2069929475           ,"20 MERCER ST, SEATTLE, WA 98109",17,DIAMOND PARKING  A387,,,,,,,,,,,,,,,N,,,
-122.358238153641,47.6247799684786,13540,695094,,BOA QUEEN ANNE,ALAN LAZOWSKI,8605227641           ,"100 W MERCER ST, SEATTLE, WA 98119-3930",38,BOA QUEEN ANNE,,,,,,,,,,,,,,,N,,,
-122.359628268674,47.62237832952,13541,635157,,DIAMOND PARKING  A046,JONATHAN DIAMOND,2062846303           ,"401 2ND AVE W, SEATTLE, WA 98119",42,DIAMOND PARKING  A046,,,,,,,,,,,,,,,N,,,
-122.356528580966,47.6222999415374,13542,4530,,U PARK 25,KEN JR PHILLIPS,2062849797           ,"10 HARRISON ST, SEATTLE, WA 98109",52,U PARK 25,,,,,,,,,,,,,,,N,,,
-122.356946824665,47.621929080465,13543,4505,,U PARK 100,KEN JR PHILLIPS,2062849797           ,"5 W HARRISON ST, SEATTLE, WA 98119",17,U PARK 100,,,,,,,,,,,,,,,N,,,
-122.357680064071,47.6201352449082,13544,4565,,U PARK 61,KEN JR PHILLIPS,2062849797           ,"200 1ST AVE W, SEATTLE, WA 98119",89,U PARK 61,,,,,,,,,,,,,,,N,,,
-122.356501487586,47.6204391702501,13545,4600,,U PARK 96,KEN JR PHILLIPS,2066245353           ,"216 QUEEN ANNE AVE N, SEATTLE, WA 98109",15,U PARK 96,,,,,,,,,,,,,,,N,,,
-122.356979979227,47.6202675881133,13546,582421,,DIAMOND PARKING  A479,JONATHAN DIAMOND,2069929475           ,"215 QUEEN ANNE AVE N, SEATTLE, WA 98109",35,DIAMOND PARKING  A479,,,,,,,,,,,,,,,N,,,
-122.358915739904,47.6192795558073,13547,635155,,DIAMOND PARKING  A038,JONATHAN DIAMOND,2066846303           ,"136 ELLIOTT AVE W, SEATTLE, WA 98119",3,DIAMOND PARKING  A038,,,,,,,,,,,,,,,N,,,
-122.359371664761,47.6189586285209,13548,613599,,REPUBLIC PARKING 554 PI BLDG,GARY BECK,2067834144           ,"101 ELLIOTT AVE W, SEATTLE, WA 98119",225,REPUBLIC PARKING 554 PI BLDG,,,,,,,,,,,,,,,N,,,
-122.358706167541,47.6183263429755,13549,572469,,DIAMOND PARKING  A002,JONATHAN DIAMOND,2062846303           ,"3161 ELLIOTT AVE AV, SEATTLE, WA 98121",131,DIAMOND PARKING  A002,,,,,,,,,,,,,,,N,,,
-122.35970224359,47.6241163676797,13550,76155,,REPUBLIC PARKING  515F,GARY BECK,2067834144           ,"525 2ND AVE W, SEATTLE, WA 98119",30,REPUBLIC PARKING  515F,,,,,,,,,,,,,,,N,,,
-122.355903924944,47.6224468432347,13551,4506,,U PARK 34,KEN JR PHILLIPS,2066340550           ,"411 1ST AVE N, SEATTLE, WA 98109",88,U PARK 34,,,,,,,,,,,,,,,N,,,
-122.355863250473,47.6219270212906,13552,694994,,DIAMOND PARKING  A486,JONATHAN DIAMOND,2062813400           ,"325 1ST AVE N, SEATTLE, WA 98109",40,DIAMOND PARKING  A486,,,,,,,,,,,,,,,N,,,
-122.385518021269,47.668245798358,13553,737192,,DIAMOND PARKING LOT WU59,JONATHAN DIAMOND,2062843100           ,"5420 BALLARD AVE NW, SEATTLE, WA 98107",6,DIAMOND PARKING LOT WU59,,,,,,,,,,,,,,,N,,,
-122.385669455775,47.6679111223107,13554,712363,,CURBSIDE PROVISIONS,JONATHAN AMATO,5403832685           ,"5425 BALLARD AVE NW # 4, SEATTLE, WA 98107-4050",0,CURBSIDE PROVISIONS,,,,,,,,,,,,,,,N,,,
-122.38102425424,47.6641129841877,13555,593941,,DIAMOND PARKING  WU52,JONATHAN DIAMOND,2062843100           ,"4763 BALLARD AVE NW, SEATTLE, WA 98107",45,DIAMOND PARKING  WU52,,,,,,,,,,,,,,,N,,,
-122.380637830639,47.6635307409646,13556,584053,,DIAMOND PARKING  WU54,JONATHAN DIAMOND,2062846303           ,"4749 BALLARD AVE NW, SEATTLE, WA 98107",24,DIAMOND PARKING  WU54,,,,,,,,,,,,,,,N,,,
-122.379555321129,47.6673650142708,13557,711433,,BALLARD GARAGE 1398 1399,MARK NORWICZ,4102676111           ,"5300 TALLMAN AVE NW, SEATTLE, WA 98107-3932",992,BALLARD GARAGE 1398 1399,,,,,,,,,,,,,,,N,,,
-122.385543889583,47.6677821328073,13558,625107,,DIAMOND PARKING  A611,JONATHAN DIAMOND,2062843100           ,"5417 BALLARD AVE NW, SEATTLE, WA 98107",28,DIAMOND PARKING  A611,,,,,,,,,,,,,,,N,,,
-122.384233159456,47.6665261698689,13559,698817,,BALLARD PARKING  2,JAMES RIGGLE,2067895010           ,"5310 SHILSHOLE AVE NW, SEATTLE, WA 98107",45,BALLARD PARKING  2,,,,,,,,,,,,,,,N,,,
-122.383602219597,47.6659894304213,13560,713346,,DIAMOND PARKING A647,JONATHAN DIAMOND,2062843100           ,"5260 SHILSHOLE AVE NW, SEATTLE, WA 98107",16,DIAMOND PARKING A647,,,,,,,,,,,,,,,N,,,
-122.375931612295,47.6674955684153,13561,665263,,DIAMOND PARKING  WU69,JONATHAN DIAMOND,2062843100           ,"5300 15TH AVE NW, SEATTLE, WA 98107",11,DIAMOND PARKING  WU69,,,,,,,,,,,,,,,N,,,
-122.349947482101,47.6232435520409,13562,637746,,REPUBLIC PARKING 30 562 MEMORIAL STADIUM,GARY BECK,2067834144           ,"401 5TH AVE N, SEATTLE, WA 98109",265,REPUBLIC PARKING 30 562 MEMORIAL STADIUM,,,,,,,,,,,,,,,N,,,
-122.346484647631,47.6218991374833,13563,593948,,DIAMOND   A230,JONATHAN DIAMOND,2062843100           ,"530 BROAD ST, SEATTLE, WA 98121",40,DIAMOND   A230,,,,,,,,,,,,,,,N,,,
-122.346484647631,47.6218991374833,13564,639858,,REPUBLIC 30 131 ADLER LOT,GARY BECK,2067834144           ,"333 TAYLOR AVE N, SEATTLE, WA 98109",21,REPUBLIC 30 131 ADLER LOT,,,,,,,,,,,,,,,N,,,
-122.355685126611,47.6215744551842,13565,589754,,DIAMOND PARKING  A 487,JONATHAN DIAMOND,2062846303           ,"315 1ST AVE N, SEATTLE, WA 98109",584,DIAMOND PARKING  A 487,,,,,,,,,,,,,,,N,,,
-122.347041940429,47.6214512404233,13566,593938,,DIAMOND  A089,JONATHAN DIAMOND,2062843100           ,"516 BROAD ST, SEATTLE, WA 98109",36,DIAMOND  A089,,,,,,,,,,,,,,,N,,,
-122.346678485459,47.6203764837892,13567,652092,,DIAMOND PARKING  A360,JONATHAN DIAMOND,2062843100           ,"223 TAYLOR AVE N, SEATTLE, WA 98109",50,DIAMOND PARKING  A360,,,,,,,,,,,,,,,N,,,
-122.345877214076,47.6203646505767,13568,646189,,IMPARK  85,EDWARD DANYLUK,2066848444           ,"200 TAYLOR AVE N, SEATTLE, WA 98109",102,IMPARK  85,,,,,,,,,,,,,,,N,,,
-122.355738047741,47.6203264027864,13569,594279,,KEY PARK NORTHWEST  7,GERALD FISH,2064438400           ,"215 1ST AVE N, SEATTLE, WA 98109",22,KEY PARK NORTHWEST  7,,,,,,,,,,,,,,,N,,,
-122.348572162879,47.6191533095516,13570,735378,,DIAMOND PARKING 0227,BOB TURLEY,2064367204           ,"140 4TH AVE N, SEATTLE, WA 98109",504,DIAMOND PARKING 0227,,,,,,,,,,,,,,,N,,,
-122.353911774596,47.618783811319,13571,634485,,IPM  26,JOAN SUNDBERG,2062540811           ,"150 DENNY WAY, SEATTLE, WA 98109",143,IPM  26,,,,,,,,,,,,,,,N,,,
-122.353910097865,47.6181368556562,13572,577626,,DIAMOND PARKING  A857,JONATHAN DIAMOND,2069929442           ,"3010 1ST AVE, SEATTLE, WA 98121",7,DIAMOND PARKING  A857,,,,,,,,,,,,,,,N,,,
-122.345238838853,47.6177862856868,13573,507523,,REPUBLIC  11,GARY BECK,2067834144           ,"500 WALL ST, SEATTLE, WA 98121",205,REPUBLIC  11,,,,,,,,,,,,,,,N,,,
-122.353842465581,47.6179571777309,13574,680535,,DIAMOND PARKING  A456,JONATHAN DIAMOND,2062843100           ,"3000 1ST AVE, SEATTLE, WA 98121",10,DIAMOND PARKING  A456,,,,,,,,,,,,,,,N,,,
-122.347201762028,47.6216789122117,13575,593919,,DIAMOND   A178,JONATHAN DIAMOND,2062843100           ,"318 5TH AVE N, SEATTLE, WA 98109",53,DIAMOND   A178,,,,,,,,,,,,,,,N,,,
-122.345389204795,47.6202437336381,13576,548445,,IMPARK  20,EDWARD DANYLUK,2063811789           ,"221 6TH AVE N, SEATTLE, WA 98109",28,IMPARK  20,,,,,,,,,,,,,,,N,,,
-122.347206717298,47.6195757732983,13577,519375,,REPUBLIC PARKING  159 & 160,GARY BECK,2067834144           ,"130 5TH AVE N, SEATTLE, WA 98109",37,REPUBLIC PARKING  159 & 160,,,,,,,,,,,,,,,N,,,
-122.346705751776,47.6188962163146,13578,705408,,DIAMOND PARKING  A621,JONATHAN DIAMOND,2062843100           ,"121 TAYLOR AVE N, SEATTLE, WA 98109",28,DIAMOND PARKING  A621,,,,,,,,,,,,,,,N,,,
-122.346705751776,47.6188962163146,13579,687295,,DIAMOND PARKING  A466,JONATHAN DIAMOND,2062843100           ,"101 TAYLOR AVE N, SEATTLE, WA 98109-5015",14,DIAMOND PARKING  A466,,,,,,,,,,,,,,,N,,,
-122.346004430499,47.6183750461771,13580,4594,,U PARK 90,KEN JR PHILLIPS,2062849797           ,"551 DENNY WAY, SEATTLE, WA 98109",33,U PARK 90,,,,,,,,,,,,,,,N,,,
-122.349782509341,47.6180555778245,13581,593937,,DIAMOND   A088,JONATHAN DIAMOND,2062843100           ,"2810 3RD AVE, SEATTLE, WA 98121",40,DIAMOND   A088,,,,,,,,,,,,,,,N,,,
-122.349782509341,47.6180555778245,13582,653862,,DIAMOND PARKING  A107,JONATHAN DIAMOND,2062843100           ,"2800 3RD AVE, SEATTLE, WA 98121",30,DIAMOND PARKING  A107,,,,,,,,,,,,,,,N,,,
-122.338830626213,47.6249749717513,13583,704191,,IMPARK  131,EDWARD DANYLUK,2063811789           ,"615 WESTLAKE AVE N, SEATTLE, WA 98109-4307",240,IMPARK  131,,,,,,,,,,,,,,,N,,,
-122.336456240543,47.6242397839062,13584,642663,,AMAZON 82172,BILL BEATTIE,2066247040           ,"551 BOREN AVE N, SEATTLE, WA 98109-5675",371,AMAZON 82172,,,,,,,,,,,,,,,N,,,
-122.342847045863,47.6238924773588,13585,602987,,523 DEXTER AV N 81092,BILL BEATTIE,2066247040           ,"525 DEXTER AVE N, SEATTLE, WA 98109-4711",41,523 DEXTER AV N 81092,,,,,,,,,,,,,,,N,,,
-122.334570630886,47.6233355084269,13586,713229,,URBAN UNION 82596,BILL BEATTIE,2066232727           ,"501 FAIRVIEW AVE N, SEATTLE, WA 98109-5507",352,URBAN UNION 82596,,,,,,,,,,,,,,,N,,,
-122.338047018337,47.6223740819168,13587,731463,,DIAMOND PARKING SERVICES A681,JONATHAN DIAMOND,2062843100           ,"400 WESTLAKE AVE N, SEATTLE, WA 98109",50,DIAMOND PARKING SERVICES A681,,,,,,,,,,,,,,,N,,,
-122.336803046199,47.6222120192246,13588,642660,,AMAZON GARAGE 82168,BILL BEATTIE,2066247040           ,"410 TERRY AVE N, SEATTLE, WA 98109-5210",409,AMAZON GARAGE 82168,,,,,,,,,,,,,,,N,,,
-122.335584615068,47.6222059200428,13589,704683,,IMPARK  134 RADIUS APARTMENT,EDWARD DANYLUK,2063811789           ,"400 BOREN AVE N, SEATTLE, WA 98109",165,IMPARK  134 RADIUS APARTMENT,,,,,,,,,,,,,,,N,,,
-122.340710477429,47.6200981481843,13590,588180,,DIAMOND PARKING  A 872,JONATHAN DIAMOND,2062846303           ,"200 8TH AVE N, SEATTLE, WA 98109",42,DIAMOND PARKING  A 872,,,,,,,,,,,,,,,N,,,
-122.342945984076,47.6187324916444,13591,596049,,DEJAVU LOT MURATA LOT 81077,BILL BEATTIE,2063818552           ,"714 DENNY WAY, SEATTLE, WA 98109-5101",77,DEJAVU LOT MURATA LOT 81077,,,,,,,,,,,,,,,N,,,
-122.340455422834,47.6183387725067,13592,596092,,DIAMOND PARKING  A625,JONATHAN DIAMOND,2062843100           ,"2300 8TH AVE, SEATTLE, WA 98121",23,DIAMOND PARKING  A625,,,,,,,,,,,,,,,N,,,
-122.342707133697,47.6184031984952,13593,593911,,DIAMOND  PARKING  A953,JONATHAN DIAMOND,2062843100           ,"2404 7TH AVE, SEATTLE, WA 98121",26,DIAMOND  PARKING  A953,,,,,,,,,,,,,,,N,,,
-122.341323605186,47.6182245447598,13594,733395,,IMPARK 62,EDWARD DANYLUK,2063811789           ,"2301 8TH AVE, SEATTLE, WA 98121",10,IMPARK 62,,,,,,,,,,,,,,,N,,,
-122.339406666133,47.6238353051637,13595,685247,,STANDARD PARKING 82371 500 9TH AVE N,BILL BEATTIE,2063818552           ,"500 9TH AVE N, SEATTLE, WA 98109-4720",545,STANDARD PARKING 82371 500 9TH AVE N,,,,,,,,,,,,,,,N,,,
-122.341438242816,47.6226277586738,13596,611421,,REXLAND LOT 81322,BILL BEATTIE,2066247040           ,"421 8TH AVE N, SEATTLE, WA 98109-4706",52,REXLAND LOT 81322,,,,,,,,,,,,,,,N,,,
-122.336242877266,47.6218021306726,13597,656126,,AMAZON.COM PHASE 4 LOT 82173,BILL BEATTIE,2063818552           ,"345 BOREN AVE N, SEATTLE, WA 98109-5306",784,AMAZON.COM PHASE 4 LOT 82173,,,,,,,,,,,,,,,N,,,
-122.340149850943,47.6215411201253,13598,165553,,325 9TH AVE N LOT 82497,BILL BEATTIE,2066247040           ,"325 9TH AVE N, SEATTLE, WA 98109",1200,325 9TH AVE N LOT 82497,,,,,,,,,,,,,,,N,,,
-122.344597212904,47.6205563612849,13599,593008,,IMPARK  18,EDWARD DANYLUK,2063811789           ,"220 6TH AVE N, SEATTLE, WA 98109",28,IMPARK  18,,,,,,,,,,,,,,,N,,,
-122.338073366351,47.6200386804818,13600,677114,,202 WESTLAKE AVE 82220,BILL BEATTIE,2063818552           ,"202 WESTLAKE AVE N, SEATTLE, WA 98109-5264",218,202 WESTLAKE AVE 82220,,,,,,,,,,,,,,,N,,,
-122.338068922396,47.6192081547431,13601,633166,,ROLLIN ST LOT 82033,BILL BEATTIE,2066247040           ,"120 WESTLAKE AVE N, SEATTLE, WA 98109-5241",19,ROLLIN ST LOT 82033,,,,,,,,,,,,,,,N,,,
-122.338068922396,47.6192081547431,13602,656128,, ROLLIN STREET AMAZON LOT 81777,BILL BEATTIE,2063818552           ,"120 WESTLAKE AVE N, SEATTLE, WA 98109-5241",261, ROLLIN STREET AMAZON LOT 81777,,,,,,,,,,,,,,,N,,,
-122.343884465703,47.6179991570681,13603,565731,,IMPARK  34,EDWARD DANYLUK,2063811789           ,"601 WALL ST, SEATTLE, WA 98121",17,IMPARK  34,,,,,,,,,,,,,,,N,,,
-122.339083596885,47.618105135016,13604,633165,,2201 9TH AVENUE LOT 81771,BILL BEATTIE,2066247040           ,"2201 9TH AVE, SEATTLE, WA 98121-2710",327,2201 9TH AVENUE LOT 81771,,,,,,,,,,,,,,,N,,,
-122.337285099488,47.6178259199299,13605,602971,,2200 WESTLAKE GARAGE 81236,BILL BEATTIE,2066247040           ,"2200 WESTLAKE AVE, SEATTLE, WA 98121-2713",412,2200 WESTLAKE GARAGE 81236,,,,,,,,,,,,,,,N,,,
-122.300020167944,47.666527338951,13606,717118,,DIAMOND PARKING  WX16,JONATHAN DIAMOND,2062843100           ,"2510 NE BLAKELY ST, SEATTLE, WA 98105",26,DIAMOND PARKING  WX16,,,,,,,,,,,,,,,N,,,
-122.295447795054,47.6620492416684,13607,637243,,DIAMOND PARKING  WU25,JONATHAN DIAMOND,2062843100           ,"3020 NE 45TH ST, SEATTLE, WA 98105",15,DIAMOND PARKING  WU25,,,,,,,,,,,,,,,N,,,
-122.29301576679,47.6620977700968,13608,584055,,DIAMOND PARKING  WU80,JONATHAN DIAMOND,2062846303           ,"4518 UNION BAY PL NE, SEATTLE, WA 98115",34,DIAMOND PARKING  WU80,,,,,,,,,,,,,,,N,,,
-122.291246717319,47.6613883057333,13609,625172,,DIAMOND PARKING  WU83,JONATHAN DIAMOND,2062843100           ,"3216 NE 45TH ST, SEATTLE, WA 98105",50,DIAMOND PARKING  WU83,,,,,,,,,,,,,,,N,,,
-122.356651276205,47.6398074392102,13610,577229,,DIAMOND PARKING  A917,JONATHAN DIAMOND,2062846303           ,"2402 QUEEN ANNE AVE N, SEATTLE, WA 98109",95,DIAMOND PARKING  A917,,,,,,,,,,,,,,,N,,,
-122.326257294142,47.6421935589463,13611,678058,,DIAMOND PARKING  A444,JONATHAN DIAMOND,2062843100           ,"2501 EASTLAKE AVE E, SEATTLE, WA 98102",30,DIAMOND PARKING  A444,,,,,,,,,,,,,,,N,,,
-122.325531379904,47.6395994950726,13612,4528,,U PARK 23,KEN JR PHILLIPS,2062849797           ,"2238 EASTLAKE AVE E, SEATTLE, WA 98102",20,U PARK 23,,,,,,,,,,,,,,,N,,,
-122.356800620818,47.6338323482704,13613,625137,,DIAMOND PARKING  A826,JONATHAN DIAMOND,2062843100           ,"1600 QUEEN ANNE AVE N, SEATTLE, WA 98109",13,DIAMOND PARKING  A826,,,,,,,,,,,,,,,N,,,
-122.342177815627,47.636441258817,13614,715307,,DIAMOND PARKING  A648,JONATHAN DIAMOND,2062843100           ,"1920 DEXTER AVE N, SEATTLE, WA 98109",15,DIAMOND PARKING  A648,,,,,,,,,,,,,,,N,,,
-122.325063854909,47.6193972762034,13615,645755,,DIAMOND PARKING  A329,JONATHAN DIAMOND,2062846303           ,"1600 E OLIVE WAY, SEATTLE, WA 98122",21,DIAMOND PARKING  A329,,,,,,,,,,,,,,,N,,,
-122.324324382362,47.6190028472151,13616,679932,,DIAMOND PARKING  A450,JONATHAN DIAMOND,2062843100           ,"117 BELMONT AVE E, SEATTLE, WA 98102",17,DIAMOND PARKING  A450,,,,,,,,,,,,,,,N,,,
-122.325121024832,47.6188346435675,13617,690978,,DIAMOND PARKING  A472,JONATHAN DIAMOND,2062843100           ,"110 SUMMIT AVE E, SEATTLE, WA 98102",10,DIAMOND PARKING  A472,,,,,,,,,,,,,,,N,,,
-122.329942021612,47.6186899940769,13618,625103,,DIAMOND PARKING  A615,JONATHAN DIAMOND,2062843100           ,"1305 STEWART ST, SEATTLE, WA 98109",204,DIAMOND PARKING  A615,,,,,,,,,,,,,,,N,,,
-122.32949205934,47.6182377563788,13619,727115,,DIAMOND PARKING SERVICES A664,JONATHAN DIAMOND,2062843100           ,"1810 COURT PL, SEATTLE, WA 98101",6,DIAMOND PARKING SERVICES A664,,,,,,,,,,,,,,,N,,,
-122.332080254198,47.6238090232862,13620,667095,,DIAMOND PARKING  A 939,JONATHAN DIAMOND,2064367266           ,"535 PONTIUS AVE N, SEATTLE, WA 98109",33,DIAMOND PARKING  A 939,,,,,,,,,,,,,,,N,,,
-122.330852296681,47.6233648050092,13621,683879,,DIAMOND PARKING  A462,JONATHAN DIAMOND,2062843100           ,"1260 REPUBLICAN ST, SEATTLE, WA 98102",10,DIAMOND PARKING  A462,,,,,,,,,,,,,,,N,,,
-122.329415137169,47.6221507022926,13622,625123,,DIAMOND PARKING  A268,JONATHAN DIAMOND,2062843100           ,"401 EASTLAKE AVE E, SEATTLE, WA 98102",28,DIAMOND PARKING  A268,,,,,,,,,,,,,,,N,,,
-122.330070944734,47.6193281036644,13623,600950,,UNITED PARKING  4517,JONATHAN DIAMOND,2062843100           ,"110 YALE AVE N, SEATTLE, WA 98109",19,UNITED PARKING  4517,,,,,,,,,,,,,,,N,,,
-122.330184755427,47.6191815887444,13624,713285,,DIAMOND PARKING A640,JONATHAN DIAMOND,2062843100           ,"108 YALE AVE N, SEATTLE, WA 98103",18,DIAMOND PARKING A640,,,,,,,,,,,,,,,N,,,
-122.330226691504,47.6181230296314,13625,593946,,DIAMOND  A176,JONATHAN DIAMOND,2062843100           ,"1818 YALE AVE, SEATTLE, WA 98122",28,DIAMOND  A176,,,,,,,,,,,,,,,N,,,
-122.318378903781,47.6244234352759,13626,635173,,DIAMOND PARKING  A145,JONATHAN DIAMOND,2062846303           ,"1058 E MERCER ST, SEATTLE, WA 98102",57,DIAMOND PARKING  A145,,,,,,,,,,,,,,,N,,,
-122.320693256463,47.6247597550245,13627,593899,,DIAMOND PARKING A034,JONATHAN DIAMOND,2062843100           ,"614 BROADWAY E, SEATTLE, WA 98102",22,DIAMOND PARKING A034,,,,,,,,,,,,,,,N,,,
-122.322292353432,47.6236582685278,13628,738082,,4514,JONATHAN DIAMOND,2062843100           ,"515 HARVARD AVE E, SEATTLE, WA 98102",12,4514,,,,,,,,,,,,,,,N,,,
-122.320518673158,47.6218499714303,13629,737196,,DIAMOND PARKING A861,JONATHAN DIAMOND,2062843100           ,"324 BROADWAY E, SEATTLE, WA 98102",12,DIAMOND PARKING A861,,,,,,,,,,,,,,,N,,,
-122.3131525589,47.6212915447163,13630,653859,,DIAMOND PARKING  A092,JONATHAN DIAMOND,2062843100           ,"321 15TH AVE E, SEATTLE, WA 98112",37,DIAMOND PARKING  A092,,,,,,,,,,,,,,,N,,,
-122.320541375487,47.6208402344582,13631,663733,,DIAMOND PARKING  A383,JONATHAN DIAMOND,2062843100           ,"230 BROADWAY E, SEATTLE, WA 98102",72,DIAMOND PARKING  A383,,,,,,,,,,,,,,,N,,,
-122.319912883987,47.6208959121757,13632,595346,,DIAMOND PARKING  A497,JONATHAN DIAMOND,2062843100           ,"909 E THOMAS ST, SEATTLE, WA 98102",98,DIAMOND PARKING  A497,,,,,,,,,,,,,,,N,,,
-122.313158180271,47.6189813811751,13633,734661,,REPUBLIC PARKING 30 210,GARY BECK,2067834144           ,"115 15TH AVE E, SEATTLE, WA 98112",24,REPUBLIC PARKING 30 210,,,,,,,,,,,,,,,N,,,
-122.322501017305,47.6178979457591,13634,634486,,DIAMOND PARKING  A980  A,JONATHAN DIAMOND,2062843100           ,"1807 HARVARD AVE, SEATTLE, WA 98122",62,DIAMOND PARKING  A980  A,,,,,,,,,,,,,,,N,,,
-122.312530764411,47.6213314493412,13635,576757,,DIAMOND PARKING  A600,JONATHAN DIAMOND,2062846303           ,"324 15TH AVE E, SEATTLE, WA 98112",300,DIAMOND PARKING  A600,,,,,,,,,,,,,,,N,,,
-122.302915746519,47.6180292620551,13636,733376,,IMPARK 149,EDWARD DANYLUK,2063811789           ,"1819 23RD AVE, SEATTLE, WA 98122",8,IMPARK 149,,,,,,,,,,,,,,,N,,,
